node1	node2	edge_score	
Squamous Cell Neoplasms	PTGS2	1.0	
Squamous Cell Neoplasms	TP53	1.0	
Cholesteatoma	CTSL	1.0	
Cholesteatoma	EGF	1.0	
Cholesteatoma	EGFR	1.0	
Cholesteatoma	FN1	1.0	
Cholesteatoma	KRT16	1.0	
Cholesteatoma	TP53	1.0	
Virus Diseases	ACTR2	1.0	
Virus Diseases	ALB	1.0	
Virus Diseases	APOB	1.0	
Virus Diseases	APOE	1.0	
Virus Diseases	ATM	1.0	
Virus Diseases	BCL2	1.0	
Virus Diseases	BID	1.0	
Virus Diseases	CD4	1.0	
Virus Diseases	CFTR	1.0	
Virus Diseases	CST3	1.0	
Virus Diseases	CTSL	1.0	
Virus Diseases	CTTN	1.0	
Virus Diseases	DMD	1.0	
Virus Diseases	EGF	1.0	
Virus Diseases	GRAP2	1.0	
Virus Diseases	HDAC3	1.0	
Virus Diseases	HP	1.0	
Virus Diseases	IGF2R	1.0	
Virus Diseases	KIAA0319	1.0	
Virus Diseases	MED25	1.0	
Virus Diseases	PLAT	1.0	
Virus Diseases	PTGS1	1.0	
Virus Diseases	PTGS2	1.0	
Virus Diseases	RAB5A	1.0	
Virus Diseases	RANBP3	1.0	
Virus Diseases	RNF5	1.0	
Virus Diseases	SCARB2	1.0	
Virus Diseases	SEL1L	1.0	
Virus Diseases	SERPING1	1.0	
Virus Diseases	SLC22A8	1.0	
Virus Diseases	TP53	1.0	
Virus Diseases	UGT1A7	1.0	
Interstitial fibrosis	ABCB1	1.0	
Interstitial fibrosis	ALB	1.0	
Interstitial fibrosis	BCL2	1.0	
Interstitial fibrosis	EGF	1.0	
Interstitial fibrosis	FN1	1.0	
Interstitial fibrosis	NPHS1	1.0	
Interstitial fibrosis	PLG	1.0	
Interstitial fibrosis	PPARG	1.0	
Interstitial fibrosis	TP53	1.0	
Hyperthyroidism	ABCB1	1.0	
Hyperthyroidism	ADRB2	1.0	
Hyperthyroidism	APOA1	1.0	
Hyperthyroidism	APOA2	1.0	
Hyperthyroidism	APOB	1.0	
Hyperthyroidism	APOC3	1.0	
Hyperthyroidism	CTSL	1.0	
Hyperthyroidism	FN1	1.0	
Hyperthyroidism	PPARG	1.0	
Hyperthyroidism	SYT1	1.0	
Hyperthyroidism	UGT1A1	1.0	
Down Syndrome	ABCB1	1.0	
Down Syndrome	ADRB2	1.0	
Down Syndrome	AMPH	1.0	
Down Syndrome	APOA1	1.0	
Down Syndrome	APOC2	1.0	
Down Syndrome	APOE	1.0	
Down Syndrome	BCL2	1.0	
Down Syndrome	DICER1	1.0	
Down Syndrome	F7	1.0	
Down Syndrome	GFAP	1.0	
Down Syndrome	GSN	1.0	
Down Syndrome	ITSN1	1.0	
Down Syndrome	MED25	1.0	
Down Syndrome	PICALM	1.0	
Down Syndrome	PTGS2	1.0	
Down Syndrome	RAB5A	1.0	
Down Syndrome	SYNJ1	1.0	
Down Syndrome	SYT1	1.0	
Down Syndrome	TIAM1	1.0	
Down Syndrome	TP53	1.0	
Down Syndrome	TTN	1.0	
Down Syndrome	TTR	1.0	
Down Syndrome	UBB	1.0	
Oropharyngeal Carcinoma	BBC3	1.0	
Oropharyngeal Carcinoma	BCL2	1.0	
Oropharyngeal Carcinoma	CTTN	1.0	
Oropharyngeal Carcinoma	EGFR	1.0	
Oropharyngeal Carcinoma	PEG3	1.0	
Oropharyngeal Carcinoma	PLAT	1.0	
Oropharyngeal Carcinoma	TP53	1.0	
Polycystic Ovary Syndrome	ADRA1B	1.0	
Polycystic Ovary Syndrome	ADRB2	1.0	
Polycystic Ovary Syndrome	ALB	1.0	
Polycystic Ovary Syndrome	APOA1	1.0	
Polycystic Ovary Syndrome	APOB	1.0	
Polycystic Ovary Syndrome	APOE	1.0	
Polycystic Ovary Syndrome	ATM	1.0	
Polycystic Ovary Syndrome	BCL2	1.0	
Polycystic Ovary Syndrome	CFTR	1.0	
Polycystic Ovary Syndrome	CYP2C9	1.0	
Polycystic Ovary Syndrome	DMD	1.0	
Polycystic Ovary Syndrome	HDAC3	1.0	
Polycystic Ovary Syndrome	HP	1.0	
Polycystic Ovary Syndrome	IGF2R	1.0	
Polycystic Ovary Syndrome	KLK3	1.0	
Polycystic Ovary Syndrome	NCOA3	1.0	
Polycystic Ovary Syndrome	NCOR1	1.0	
Polycystic Ovary Syndrome	PLAT	1.0	
Polycystic Ovary Syndrome	PLG	1.0	
Polycystic Ovary Syndrome	PPARG	1.0	
Polycystic Ovary Syndrome	TFRC	1.0	
Polycystic Ovary Syndrome	UGT2B4	1.0	
Polycystic Ovary Syndrome	WNT5A	1.0	
Dementia	ALB	1.0	
Dementia	APOA1	1.0	
Dementia	APOB	1.0	
Dementia	APOC1	1.0	
Dementia	APOE	1.0	
Dementia	BCL2	1.0	
Dementia	BIN1	1.0	
Dementia	CD4	1.0	
Dementia	CST3	1.0	
Dementia	DNM2	1.0	
Dementia	EGF	1.0	
Dementia	FN1	1.0	
Dementia	GFAP	1.0	
Dementia	PICALM	1.0	
Dementia	PPARG	1.0	
Dementia	PTGS2	1.0	
Dementia	SCARB2	1.0	
Dementia	SEL1L	1.0	
Dementia	SLC9A8	1.0	
Dementia	SPAST	1.0	
Dementia	TP53	1.0	
Dementia	TTR	1.0	
Dementia	VCP	1.0	
Abnormality of immune system physiology	AP2S1	1.0	
Abnormality of immune system physiology	APOA1	1.0	
Abnormality of immune system physiology	APOC2	1.0	
Abnormality of immune system physiology	APOE	1.0	
Abnormality of immune system physiology	ATM	1.0	
Abnormality of immune system physiology	BCL2	1.0	
Abnormality of immune system physiology	CD3D	1.0	
Abnormality of immune system physiology	CD3G	1.0	
Abnormality of immune system physiology	CFB	1.0	
Abnormality of immune system physiology	CFD	1.0	
Abnormality of immune system physiology	CFH	1.0	
Abnormality of immune system physiology	CFTR	1.0	
Abnormality of immune system physiology	EGFR	1.0	
Abnormality of immune system physiology	GJC2	1.0	
Abnormality of immune system physiology	IGF2R	1.0	
Abnormality of immune system physiology	KRT1	1.0	
Abnormality of immune system physiology	KRT10	1.0	
Abnormality of immune system physiology	KRT14	1.0	
Abnormality of immune system physiology	KRT16	1.0	
Abnormality of immune system physiology	KRT5	1.0	
Abnormality of immune system physiology	KRT9	1.0	
Abnormality of immune system physiology	MED13L	1.0	
Abnormality of immune system physiology	NLRC4	1.0	
Abnormality of immune system physiology	NPHS1	1.0	
Abnormality of immune system physiology	OCRL	1.0	
Abnormality of immune system physiology	PALB2	1.0	
Abnormality of immune system physiology	PLG	1.0	
Abnormality of immune system physiology	PPARG	1.0	
Abnormality of immune system physiology	SCARB2	1.0	
Abnormality of immune system physiology	SERPING1	1.0	
Abnormality of immune system physiology	SETX	1.0	
Abnormality of immune system physiology	SLC25A13	1.0	
Abnormality of immune system physiology	TF	1.0	
Abnormality of immune system physiology	TFRC	1.0	
Abnormality of immune system physiology	TP53	1.0	
Abnormality of blood and blood-forming tissues	APOA1	1.0	
Abnormality of blood and blood-forming tissues	APOB	1.0	
Abnormality of blood and blood-forming tissues	APOC2	1.0	
Abnormality of blood and blood-forming tissues	APOE	1.0	
Abnormality of blood and blood-forming tissues	ATM	1.0	
Abnormality of blood and blood-forming tissues	BCL2	1.0	
Abnormality of blood and blood-forming tissues	CBL	1.0	
Abnormality of blood and blood-forming tissues	CD3D	1.0	
Abnormality of blood and blood-forming tissues	CD3G	1.0	
Abnormality of blood and blood-forming tissues	CD4	1.0	
Abnormality of blood and blood-forming tissues	CFTR	1.0	
Abnormality of blood and blood-forming tissues	CRB1	1.0	
Abnormality of blood and blood-forming tissues	CST3	1.0	
Abnormality of blood and blood-forming tissues	CYP2C9	1.0	
Abnormality of blood and blood-forming tissues	DMD	1.0	
Abnormality of blood and blood-forming tissues	DNM2	1.0	
Abnormality of blood and blood-forming tissues	F7	1.0	
Abnormality of blood and blood-forming tissues	FN1	1.0	
Abnormality of blood and blood-forming tissues	FZD4	1.0	
Abnormality of blood and blood-forming tissues	ITGA2	1.0	
Abnormality of blood and blood-forming tissues	KRT1	1.0	
Abnormality of blood and blood-forming tissues	KRT10	1.0	
Abnormality of blood and blood-forming tissues	KRT14	1.0	
Abnormality of blood and blood-forming tissues	KRT16	1.0	
Abnormality of blood and blood-forming tissues	KRT5	1.0	
Abnormality of blood and blood-forming tissues	KRT9	1.0	
Abnormality of blood and blood-forming tissues	LDB3	1.0	
Abnormality of blood and blood-forming tissues	LDLRAP1	1.0	
Abnormality of blood and blood-forming tissues	MED13L	1.0	
Abnormality of blood and blood-forming tissues	NLRC4	1.0	
Abnormality of blood and blood-forming tissues	OBSL1	1.0	
Abnormality of blood and blood-forming tissues	OCRL	1.0	
Abnormality of blood and blood-forming tissues	PALB2	1.0	
Abnormality of blood and blood-forming tissues	PLAT	1.0	
Abnormality of blood and blood-forming tissues	PLG	1.0	
Abnormality of blood and blood-forming tissues	PPARG	1.0	
Abnormality of blood and blood-forming tissues	RYR2	1.0	
Abnormality of blood and blood-forming tissues	SCARB2	1.0	
Abnormality of blood and blood-forming tissues	SCN5A	1.0	
Abnormality of blood and blood-forming tissues	SERPING1	1.0	
Abnormality of blood and blood-forming tissues	SETX	1.0	
Abnormality of blood and blood-forming tissues	TF	1.0	
Abnormality of blood and blood-forming tissues	TFRC	1.0	
Abnormality of blood and blood-forming tissues	THBD	1.0	
Abnormality of blood and blood-forming tissues	TP53	1.0	
Abnormality of blood and blood-forming tissues	TTN	1.0	
Abnormality of blood and blood-forming tissues	TTR	1.0	
Congestive heart failure	ABCB1	1.0	
Congestive heart failure	ADRB2	1.0	
Congestive heart failure	ALB	1.0	
Congestive heart failure	APOA1	1.0	
Congestive heart failure	APOE	1.0	
Congestive heart failure	ARRB1	1.0	
Congestive heart failure	ARRB2	1.0	
Congestive heart failure	ATM	1.0	
Congestive heart failure	AVP	1.0	
Congestive heart failure	AVPR2	1.0	
Congestive heart failure	BIN1	1.0	
Congestive heart failure	CST3	1.0	
Congestive heart failure	CTTN	1.0	
Congestive heart failure	DMD	1.0	
Congestive heart failure	DNM2	1.0	
Congestive heart failure	EGFR	1.0	
Congestive heart failure	FZD4	1.0	
Congestive heart failure	GRAP2	1.0	
Congestive heart failure	GSN	1.0	
Congestive heart failure	HP	1.0	
Congestive heart failure	JARID2	1.0	
Congestive heart failure	PLG	1.0	
Congestive heart failure	PPARG	1.0	
Congestive heart failure	PTGS2	1.0	
Congestive heart failure	RYR2	1.0	
Congestive heart failure	SCARB2	1.0	
Congestive heart failure	SCN5A	1.0	
Congestive heart failure	TF	1.0	
Congestive heart failure	TFRC	1.0	
Congestive heart failure	TP53	1.0	
Congestive heart failure	TTN	1.0	
Congestive heart failure	TTR	1.0	
Neoplastic Cell Transformation	ABCB1	1.0	
Neoplastic Cell Transformation	BCL2	1.0	
Neoplastic Cell Transformation	BIN1	1.0	
Neoplastic Cell Transformation	EGF	1.0	
Neoplastic Cell Transformation	FN1	1.0	
Neoplastic Cell Transformation	KRT14	1.0	
Neoplastic Cell Transformation	KRT5	1.0	
Neoplastic Cell Transformation	TFRC	1.0	
Neoplastic Cell Transformation	TP53	1.0	
Neoplastic Cell Transformation	TSC22D1	1.0	
Neoplastic Cell Transformation	WNT5A	1.0	
Duodenal Ulcer	AVP	1.0	
Duodenal Ulcer	CFTR	1.0	
Duodenal Ulcer	CYP2C19	1.0	
Duodenal Ulcer	EGF	1.0	
Duodenal Ulcer	PLG	1.0	
Duodenal Ulcer	PTGS1	1.0	
Duodenal Ulcer	PTGS2	1.0	
Duodenal Ulcer	TP53	1.0	
Azorean disease	APOE	1.0	
Azorean disease	ATM	1.0	
Azorean disease	BBC3	1.0	
Azorean disease	CST3	1.0	
Azorean disease	GFAP	1.0	
Azorean disease	TP53	1.0	
Azorean disease	TTR	1.0	
Azorean disease	VCP	1.0	
Cystic Fibrosis	ABCB1	1.0	
Cystic Fibrosis	ABCC1	1.0	
Cystic Fibrosis	ADRB2	1.0	
Cystic Fibrosis	ARRB2	1.0	
Cystic Fibrosis	BCL2	1.0	
Cystic Fibrosis	CFTR	1.0	
Cystic Fibrosis	CYP2C19	1.0	
Cystic Fibrosis	DMD	1.0	
Cystic Fibrosis	EGF	1.0	
Cystic Fibrosis	GRAP2	1.0	
Cystic Fibrosis	HP	1.0	
Cystic Fibrosis	PF4V1	1.0	
Cystic Fibrosis	PLG	1.0	
Cystic Fibrosis	PPARG	1.0	
Cystic Fibrosis	PTGS1	1.0	
Cystic Fibrosis	PTGS2	1.0	
Cystic Fibrosis	SACS	1.0	
Cystic Fibrosis	SLC1A5	1.0	
Cystic Fibrosis	TF	1.0	
Cystic Fibrosis	UGT1A1	1.0	
Cystic Fibrosis	VAMP3	1.0	
Cystic Fibrosis	VCP	1.0	
Breast carcinoma	ABCB1	1.0	
Breast carcinoma	ABCC1	1.0	
Breast carcinoma	ABCC4	1.0	
Breast carcinoma	ADRB2	1.0	
Breast carcinoma	AGFG1	1.0	
Breast carcinoma	AHSG	1.0	
Breast carcinoma	ALB	1.0	
Breast carcinoma	AMPH	1.0	
Breast carcinoma	AP2A1	1.0	
Breast carcinoma	APOA1	1.0	
Breast carcinoma	APOA4	1.0	
Breast carcinoma	APOB	1.0	
Breast carcinoma	APOC3	1.0	
Breast carcinoma	APOE	1.0	
Breast carcinoma	ARRB1	1.0	
Breast carcinoma	ARRB2	1.0	
Breast carcinoma	ATM	1.0	
Breast carcinoma	AVP	1.0	
Breast carcinoma	BBC3	1.0	
Breast carcinoma	BCL2	1.0	
Breast carcinoma	BID	1.0	
Breast carcinoma	BIN1	1.0	
Breast carcinoma	CD3D	1.0	
Breast carcinoma	CDCP1	1.0	
Breast carcinoma	CDK19	1.0	
Breast carcinoma	CFH	1.0	
Breast carcinoma	CFTR	1.0	
Breast carcinoma	CLCA2	1.0	
Breast carcinoma	CLTC	1.0	
Breast carcinoma	CST3	1.0	
Breast carcinoma	CTSL	1.0	
Breast carcinoma	CTTN	1.0	
Breast carcinoma	CYP2C19	1.0	
Breast carcinoma	CYP2C8	1.0	
Breast carcinoma	CYP2C9	1.0	
Breast carcinoma	DAB2	1.0	
Breast carcinoma	DCD	1.0	
Breast carcinoma	DERL1	1.0	
Breast carcinoma	DICER1	1.0	
Breast carcinoma	DNAJC6	1.0	
Breast carcinoma	DNM2	1.0	
Breast carcinoma	DVL2	1.0	
Breast carcinoma	EGF	1.0	
Breast carcinoma	EGFR	1.0	
Breast carcinoma	ERLIN2	1.0	
Breast carcinoma	F7	1.0	
Breast carcinoma	FN1	1.0	
Breast carcinoma	FNBP1L	1.0	
Breast carcinoma	GFAP	1.0	
Breast carcinoma	GJC2	1.0	
Breast carcinoma	GRAP2	1.0	
Breast carcinoma	GRB2	1.0	
Breast carcinoma	GSN	1.0	
Breast carcinoma	HP	1.0	
Breast carcinoma	HPX	1.0	
Breast carcinoma	IGF2R	1.0	
Breast carcinoma	ITGA2	1.0	
Breast carcinoma	ITGB5	1.0	
Breast carcinoma	KCNMA1	1.0	
Breast carcinoma	KIAA0319	1.0	
Breast carcinoma	KLK3	1.0	
Breast carcinoma	KRT13	1.0	
Breast carcinoma	KRT14	1.0	
Breast carcinoma	KRT5	1.0	
Breast carcinoma	KRT6A	1.0	
Breast carcinoma	LRP2	1.0	
Breast carcinoma	MED1	1.0	
Breast carcinoma	MED19	1.0	
Breast carcinoma	MED25	1.0	
Breast carcinoma	MED28	1.0	
Breast carcinoma	NCOA3	1.0	
Breast carcinoma	NCOR1	1.0	
Breast carcinoma	NCOR2	1.0	
Breast carcinoma	PALB2	1.0	
Breast carcinoma	PEG3	1.0	
Breast carcinoma	PLAG1	1.0	
Breast carcinoma	PLAT	1.0	
Breast carcinoma	PLG	1.0	
Breast carcinoma	PPARG	1.0	
Breast carcinoma	PPBP	1.0	
Breast carcinoma	PRSS3	1.0	
Breast carcinoma	PTGS1	1.0	
Breast carcinoma	PTGS2	1.0	
Breast carcinoma	RAB5A	1.0	
Breast carcinoma	REPS2	1.0	
Breast carcinoma	RNF5	1.0	
Breast carcinoma	RPS27A	1.0	
Breast carcinoma	SCAF1	1.0	
Breast carcinoma	SCN5A	1.0	
Breast carcinoma	SEL1L	1.0	
Breast carcinoma	SH3GL2	1.0	
Breast carcinoma	SH3KBP1	1.0	
Breast carcinoma	SLC1A5	1.0	
Breast carcinoma	SLCO1A2	1.0	
Breast carcinoma	SLCO2B1	1.0	
Breast carcinoma	SNX9	1.0	
Breast carcinoma	SYNJ2	1.0	
Breast carcinoma	SYT1	1.0	
Breast carcinoma	TF	1.0	
Breast carcinoma	TFRC	1.0	
Breast carcinoma	TIAM1	1.0	
Breast carcinoma	TP53	1.0	
Breast carcinoma	TRIP10	1.0	
Breast carcinoma	TTR	1.0	
Breast carcinoma	UBC	1.0	
Breast carcinoma	UGT1A	1.0	
Breast carcinoma	UGT1A1	1.0	
Breast carcinoma	UGT1A10	1.0	
Breast carcinoma	UGT1A6	1.0	
Breast carcinoma	UGT1A8	1.0	
Breast carcinoma	UGT2B4	1.0	
Breast carcinoma	UGT2B7	1.0	
Breast carcinoma	VAMP7	1.0	
Breast carcinoma	VCP	1.0	
Breast carcinoma	WASL	1.0	
Breast carcinoma	WNT5A	1.0	
Increased inflammatory response	AP2S1	1.0	
Increased inflammatory response	APOA1	1.0	
Increased inflammatory response	APOC2	1.0	
Increased inflammatory response	APOE	1.0	
Increased inflammatory response	ATM	1.0	
Increased inflammatory response	BCL2	1.0	
Increased inflammatory response	CD3D	1.0	
Increased inflammatory response	CD3G	1.0	
Increased inflammatory response	CFB	1.0	
Increased inflammatory response	CFTR	1.0	
Increased inflammatory response	EGFR	1.0	
Increased inflammatory response	GJC2	1.0	
Increased inflammatory response	IGF2R	1.0	
Increased inflammatory response	KRT1	1.0	
Increased inflammatory response	KRT10	1.0	
Increased inflammatory response	KRT14	1.0	
Increased inflammatory response	KRT16	1.0	
Increased inflammatory response	KRT5	1.0	
Increased inflammatory response	KRT9	1.0	
Increased inflammatory response	NLRC4	1.0	
Increased inflammatory response	OCRL	1.0	
Increased inflammatory response	PLG	1.0	
Increased inflammatory response	PPARG	1.0	
Increased inflammatory response	SLC25A13	1.0	
Increased inflammatory response	TFRC	1.0	
Increased inflammatory response	TP53	1.0	
Abnormal inflammatory response	AP2S1	1.0	
Abnormal inflammatory response	APOA1	1.0	
Abnormal inflammatory response	APOC2	1.0	
Abnormal inflammatory response	APOE	1.0	
Abnormal inflammatory response	ATM	1.0	
Abnormal inflammatory response	BCL2	1.0	
Abnormal inflammatory response	CD3D	1.0	
Abnormal inflammatory response	CD3G	1.0	
Abnormal inflammatory response	CFB	1.0	
Abnormal inflammatory response	CFTR	1.0	
Abnormal inflammatory response	EGFR	1.0	
Abnormal inflammatory response	GJC2	1.0	
Abnormal inflammatory response	IGF2R	1.0	
Abnormal inflammatory response	KRT1	1.0	
Abnormal inflammatory response	KRT10	1.0	
Abnormal inflammatory response	KRT14	1.0	
Abnormal inflammatory response	KRT16	1.0	
Abnormal inflammatory response	KRT5	1.0	
Abnormal inflammatory response	KRT9	1.0	
Abnormal inflammatory response	NLRC4	1.0	
Abnormal inflammatory response	OCRL	1.0	
Abnormal inflammatory response	PLG	1.0	
Abnormal inflammatory response	PPARG	1.0	
Abnormal inflammatory response	SLC25A13	1.0	
Abnormal inflammatory response	TFRC	1.0	
Abnormal inflammatory response	TP53	1.0	
Prostate carcinoma	ABCB1	1.0	
Prostate carcinoma	ABCC1	1.0	
Prostate carcinoma	ABCC4	1.0	
Prostate carcinoma	ACTR2	1.0	
Prostate carcinoma	APOA1	1.0	
Prostate carcinoma	APOE	1.0	
Prostate carcinoma	ARRB2	1.0	
Prostate carcinoma	ATM	1.0	
Prostate carcinoma	BBC3	1.0	
Prostate carcinoma	BCL2	1.0	
Prostate carcinoma	BID	1.0	
Prostate carcinoma	BIN1	1.0	
Prostate carcinoma	CDCP1	1.0	
Prostate carcinoma	CDK19	1.0	
Prostate carcinoma	CFH	1.0	
Prostate carcinoma	CFTR	1.0	
Prostate carcinoma	CLCA2	1.0	
Prostate carcinoma	CLTC	1.0	
Prostate carcinoma	CST3	1.0	
Prostate carcinoma	DAB2	1.0	
Prostate carcinoma	DCD	1.0	
Prostate carcinoma	DNM2	1.0	
Prostate carcinoma	EGF	1.0	
Prostate carcinoma	EGFR	1.0	
Prostate carcinoma	FN1	1.0	
Prostate carcinoma	FZD4	1.0	
Prostate carcinoma	GAK	1.0	
Prostate carcinoma	GRAP2	1.0	
Prostate carcinoma	GSN	1.0	
Prostate carcinoma	HIP1	1.0	
Prostate carcinoma	HP	1.0	
Prostate carcinoma	IGF2R	1.0	
Prostate carcinoma	ITGA2	1.0	
Prostate carcinoma	KCNMA1	1.0	
Prostate carcinoma	KIAA0319	1.0	
Prostate carcinoma	KLK3	1.0	
Prostate carcinoma	KRT5	1.0	
Prostate carcinoma	LAT	1.0	
Prostate carcinoma	LRP2	1.0	
Prostate carcinoma	M6PR	1.0	
Prostate carcinoma	MED1	1.0	
Prostate carcinoma	MED15	1.0	
Prostate carcinoma	MED19	1.0	
Prostate carcinoma	MED28	1.0	
Prostate carcinoma	NCOA3	1.0	
Prostate carcinoma	NCOR1	1.0	
Prostate carcinoma	NCOR2	1.0	
Prostate carcinoma	PALB2	1.0	
Prostate carcinoma	PLAG1	1.0	
Prostate carcinoma	PLAT	1.0	
Prostate carcinoma	PLG	1.0	
Prostate carcinoma	PPARG	1.0	
Prostate carcinoma	PRSS3	1.0	
Prostate carcinoma	PTGS1	1.0	
Prostate carcinoma	PTGS2	1.0	
Prostate carcinoma	REPS1	1.0	
Prostate carcinoma	REPS2	1.0	
Prostate carcinoma	SCARB2	1.0	
Prostate carcinoma	SEL1L	1.0	
Prostate carcinoma	SLC1A5	1.0	
Prostate carcinoma	SLCO1A2	1.0	
Prostate carcinoma	SLCO2B1	1.0	
Prostate carcinoma	ST13	1.0	
Prostate carcinoma	SYT1	1.0	
Prostate carcinoma	TF	1.0	
Prostate carcinoma	TFRC	1.0	
Prostate carcinoma	THBD	1.0	
Prostate carcinoma	TP53	1.0	
Prostate carcinoma	TSC22D1	1.0	
Prostate carcinoma	TTN	1.0	
Prostate carcinoma	UGT1A	1.0	
Prostate carcinoma	UGT1A1	1.0	
Prostate carcinoma	UGT1A10	1.0	
Prostate carcinoma	UGT1A3	1.0	
Prostate carcinoma	UGT1A6	1.0	
Prostate carcinoma	UGT1A7	1.0	
Prostate carcinoma	UGT1A8	1.0	
Prostate carcinoma	UGT1A9	1.0	
Prostate carcinoma	VAMP3	1.0	
Prostate carcinoma	VCP	1.0	
Prostate carcinoma	WNT5A	1.0	
Gallbladder Diseases	APOA1	1.0	
Gallbladder Diseases	APOB	1.0	
Gallbladder Diseases	APOE	1.0	
Gallbladder Diseases	TP53	1.0	
Gallbladder Diseases	UGT1A1	1.0	
Abnormality of circulating protein level	ALB	1.0	
Abnormality of circulating protein level	ATM	1.0	
Abnormality of circulating protein level	CFTR	1.0	
Abnormality of circulating protein level	CHKB	1.0	
Abnormality of circulating protein level	DMD	1.0	
Abnormality of circulating protein level	DNM2	1.0	
Abnormality of circulating protein level	FN1	1.0	
Abnormality of circulating protein level	LDB3	1.0	
Abnormality of circulating protein level	NPHS1	1.0	
Abnormality of circulating protein level	OCRL	1.0	
Abnormality of circulating protein level	SCN5A	1.0	
Abnormality of circulating protein level	SETX	1.0	
Abnormality of circulating protein level	TF	1.0	
Abnormality of circulating protein level	TRAPPC11	1.0	
Abnormality of circulating protein level	TTN	1.0	
Abnormality of circulating protein level	VCP	1.0	
Diabetic Nephropathies	AHSG	1.0	
Diabetic Nephropathies	ALB	1.0	
Diabetic Nephropathies	APOB	1.0	
Diabetic Nephropathies	APOC1	1.0	
Diabetic Nephropathies	APOC3	1.0	
Diabetic Nephropathies	APOE	1.0	
Diabetic Nephropathies	BCL2	1.0	
Diabetic Nephropathies	CFH	1.0	
Diabetic Nephropathies	CST3	1.0	
Diabetic Nephropathies	EGF	1.0	
Diabetic Nephropathies	EGFR	1.0	
Diabetic Nephropathies	FABP2	1.0	
Diabetic Nephropathies	FN1	1.0	
Diabetic Nephropathies	HP	1.0	
Diabetic Nephropathies	KRT16	1.0	
Diabetic Nephropathies	NPHS1	1.0	
Diabetic Nephropathies	PLG	1.0	
Diabetic Nephropathies	PPARG	1.0	
Diabetic Nephropathies	PTGS1	1.0	
Diabetic Nephropathies	PTGS2	1.0	
Diabetic Nephropathies	SLC22A6	1.0	
Diabetic Nephropathies	SLC22A8	1.0	
Diabetic Nephropathies	SYT1	1.0	
Diabetic Nephropathies	TF	1.0	
Diabetic Nephropathies	THBD	1.0	
Diabetic Nephropathies	TP53	1.0	
Diabetic Nephropathies	TSC22D1	1.0	
Lung Neoplasms	ABCB1	1.0	
Lung Neoplasms	ABCC1	1.0	
Lung Neoplasms	ABCC4	1.0	
Lung Neoplasms	ADRB2	1.0	
Lung Neoplasms	AMPH	1.0	
Lung Neoplasms	APOA1	1.0	
Lung Neoplasms	APOC3	1.0	
Lung Neoplasms	APOE	1.0	
Lung Neoplasms	ARRB1	1.0	
Lung Neoplasms	ATM	1.0	
Lung Neoplasms	AVP	1.0	
Lung Neoplasms	BCL2	1.0	
Lung Neoplasms	BID	1.0	
Lung Neoplasms	CDCP1	1.0	
Lung Neoplasms	CTSL	1.0	
Lung Neoplasms	CYP2C19	1.0	
Lung Neoplasms	CYP2C9	1.0	
Lung Neoplasms	DAB2	1.0	
Lung Neoplasms	DICER1	1.0	
Lung Neoplasms	DVL2	1.0	
Lung Neoplasms	EGF	1.0	
Lung Neoplasms	EGFR	1.0	
Lung Neoplasms	EPS15	1.0	
Lung Neoplasms	FN1	1.0	
Lung Neoplasms	GRAP2	1.0	
Lung Neoplasms	GSN	1.0	
Lung Neoplasms	HP	1.0	
Lung Neoplasms	IGF2R	1.0	
Lung Neoplasms	ITGA2	1.0	
Lung Neoplasms	KLK3	1.0	
Lung Neoplasms	LAT	1.0	
Lung Neoplasms	PLG	1.0	
Lung Neoplasms	PPARG	1.0	
Lung Neoplasms	PTGS1	1.0	
Lung Neoplasms	PTGS2	1.0	
Lung Neoplasms	SEL1L	1.0	
Lung Neoplasms	TF	1.0	
Lung Neoplasms	TFRC	1.0	
Lung Neoplasms	TP53	1.0	
Lung Neoplasms	TTR	1.0	
Lung Neoplasms	UGT1A1	1.0	
Lung Neoplasms	WNT5A	1.0	
Renal neoplasm	ABCB1	1.0	
Renal neoplasm	APOC1	1.0	
Renal neoplasm	APOE	1.0	
Renal neoplasm	BCL2	1.0	
Renal neoplasm	CTSL	1.0	
Renal neoplasm	DICER1	1.0	
Renal neoplasm	EGF	1.0	
Renal neoplasm	EGFR	1.0	
Renal neoplasm	FN1	1.0	
Renal neoplasm	LRP2	1.0	
Renal neoplasm	PALB2	1.0	
Renal neoplasm	PPARG	1.0	
Renal neoplasm	PTGS2	1.0	
Renal neoplasm	RNF5	1.0	
Renal neoplasm	TP53	1.0	
Renal neoplasm	UGT1A1	1.0	
Renal neoplasm	UGT1A9	1.0	
Renal neoplasm	UGT2B7	1.0	
Renal neoplasm	VAMP7	1.0	
Hepatitis C	AAK1	1.0	
Hepatitis C	ALB	1.0	
Hepatitis C	AP2M1	1.0	
Hepatitis C	APOA1	1.0	
Hepatitis C	APOA2	1.0	
Hepatitis C	APOB	1.0	
Hepatitis C	APOC1	1.0	
Hepatitis C	APOC2	1.0	
Hepatitis C	APOC3	1.0	
Hepatitis C	APOE	1.0	
Hepatitis C	ATM	1.0	
Hepatitis C	BCL2	1.0	
Hepatitis C	BID	1.0	
Hepatitis C	CD4	1.0	
Hepatitis C	EGF	1.0	
Hepatitis C	EGFR	1.0	
Hepatitis C	FN1	1.0	
Hepatitis C	GAK	1.0	
Hepatitis C	GRAP2	1.0	
